Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-10681,2025-03-20,2025-03-23,First Class,Consumer,Central,Wisconsin,Office Supplies,Binders,44.45,1,0.15,6.45
ORD-10682,2023-01-20,2023-01-27,Standard Class,Consumer,East,New Jersey,Technology,Phones,3098.78,6,0.0,681.73
ORD-10683,2024-05-17,2024-05-23,Standard Class,Corporate,West,Oregon,Office Supplies,Labels,37.86,2,0.0,10.6
ORD-10684,2023-08-14,2023-08-19,Second Class,Home Office,West,Washington,Office Supplies,Fasteners,74.2,3,0.0,20.78
ORD-10685,2024-01-29,2024-02-01,First Class,Consumer,Central,Texas,Office Supplies,Fasteners,93.53,6,0.2,9.35
ORD-10686,2025-12-05,2025-12-12,Standard Class,Corporate,East,Virginia,Office Supplies,Binders,287.01,5,0.1,54.53
ORD-10687,2025-12-13,2025-12-20,Standard Class,Corporate,West,Oregon,Furniture,Chairs,4670.27,8,0.1,140.11
ORD-10688,2025-12-03,2025-12-10,Standard Class,Consumer,South,Georgia,Technology,Accessories,109.36,5,0.1,14.22
ORD-10689,2023-06-26,2023-07-03,Standard Class,Home Office,Central,Texas,Office Supplies,Labels,35.06,3,0.0,9.82
ORD-10690,2023-07-23,2023-07-25,First Class,Consumer,Central,Illinois,Office Supplies,Paper,23.35,1,0.0,6.54
ORD-10691,2025-08-01,2025-08-05,Second Class,Consumer,Central,Ohio,Furniture,Chairs,1107.53,8,0.4,-265.81
ORD-10692,2024-06-19,2024-06-25,Standard Class,Consumer,East,New York,Office Supplies,Binders,125.77,5,0.0,35.22
ORD-10693,2024-03-22,2024-03-29,Standard Class,Corporate,West,Washington,Furniture,Chairs,517.38,1,0.0,62.09
ORD-10694,2025-09-15,2025-09-22,Standard Class,Consumer,Central,Texas,Technology,Copiers,12786.16,4,0.0,2812.96
ORD-10695,2025-03-15,2025-03-21,Standard Class,Consumer,Central,Illinois,Office Supplies,Art,24.83,2,0.4,-1.99
ORD-10696,2024-07-26,2024-08-02,Standard Class,Home Office,Central,Michigan,Technology,Machines,2553.87,3,0.3,-127.69
ORD-10697,2023-06-14,2023-06-16,First Class,Corporate,West,Oregon,Office Supplies,Storage,980.31,6,0.2,98.03
ORD-10698,2025-05-18,2025-05-25,Standard Class,Consumer,West,California,Office Supplies,Paper,69.23,3,0.0,19.38
ORD-10699,2024-10-18,2024-10-23,Second Class,Corporate,East,New Jersey,Office Supplies,Fasteners,96.82,5,0.3,0.97
ORD-10700,2024-08-23,2024-08-30,Standard Class,Corporate,Central,Illinois,Office Supplies,Art,54.5,6,0.0,15.26
ORD-10701,2024-02-17,2024-02-24,Standard Class,Consumer,Central,Michigan,Office Supplies,Fasteners,146.05,8,0.0,40.89
ORD-10702,2023-05-21,2023-05-23,First Class,Home Office,South,North Carolina,Office Supplies,Art,135.38,6,0.1,25.72
ORD-10703,2024-12-03,2024-12-10,Standard Class,Corporate,East,Virginia,Office Supplies,Storage,1299.07,6,0.0,363.74
ORD-10704,2025-01-07,2025-01-14,Standard Class,Home Office,West,Nevada,Office Supplies,Binders,454.68,8,0.2,45.47
ORD-10705,2023-11-17,2023-11-20,First Class,Corporate,West,Nevada,Office Supplies,Storage,978.71,5,0.0,274.04
ORD-10706,2025-01-08,2025-01-15,Standard Class,Consumer,East,New York,Office Supplies,Storage,541.87,6,0.1,102.96
ORD-10707,2023-11-10,2023-11-17,Standard Class,Consumer,Central,Michigan,Office Supplies,Paper,65.66,3,0.2,6.57
ORD-10708,2025-04-10,2025-04-16,Standard Class,Consumer,East,Virginia,Office Supplies,Storage,950.73,6,0.3,9.51
ORD-10709,2024-08-22,2024-08-29,Standard Class,Corporate,East,Massachusetts,Technology,Machines,897.13,2,0.1,116.63
ORD-10710,2024-04-11,2024-04-18,Standard Class,Corporate,West,Washington,Furniture,Bookcases,625.79,2,0.0,75.09
ORD-10711,2025-05-14,2025-05-19,Second Class,Home Office,East,Virginia,Office Supplies,Fasteners,11.07,1,0.0,3.1
ORD-10712,2024-02-26,2024-02-29,First Class,Consumer,South,Alabama,Office Supplies,Labels,13.12,2,0.0,3.67
ORD-10713,2025-07-27,2025-08-02,Standard Class,Home Office,South,North Carolina,Office Supplies,Paper,27.65,2,0.0,7.74
ORD-10714,2024-09-25,2024-10-02,Standard Class,Corporate,West,Oregon,Office Supplies,Paper,69.01,3,0.0,19.32
ORD-10715,2023-06-17,2023-06-23,Standard Class,Consumer,East,Massachusetts,Technology,Phones,4202.17,5,0.0,924.48
ORD-10716,2023-08-27,2023-09-02,Standard Class,Consumer,West,California,Furniture,Tables,1757.59,3,0.2,-105.46
ORD-10717,2025-08-14,2025-08-16,First Class,Home Office,East,New York,Office Supplies,Labels,25.46,2,0.2,2.55
ORD-10718,2025-02-03,2025-02-09,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,141.28,5,0.4,-11.3
ORD-10719,2024-11-30,2024-12-02,First Class,Corporate,East,New York,Office Supplies,Labels,30.55,2,0.15,4.43
ORD-10720,2025-10-29,2025-11-05,Standard Class,Corporate,South,Florida,Office Supplies,Art,20.74,1,0.0,5.81
ORD-10721,2025-01-26,2025-02-01,Standard Class,Consumer,West,California,Office Supplies,Binders,68.02,2,0.5,-11.56
ORD-10722,2024-03-01,2024-03-03,First Class,Consumer,West,Nevada,Office Supplies,Fasteners,47.63,3,0.0,13.34
ORD-10723,2023-04-15,2023-04-22,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Labels,44.23,4,0.0,12.38
ORD-10724,2024-06-23,2024-06-25,First Class,Corporate,South,Florida,Office Supplies,Binders,45.37,5,0.1,8.62
ORD-10725,2023-05-03,2023-05-10,Standard Class,Consumer,South,Alabama,Furniture,Tables,6474.06,8,0.1,194.22
ORD-10726,2025-11-09,2025-11-16,Standard Class,Consumer,Central,Texas,Office Supplies,Labels,26.57,7,0.0,7.44
ORD-10727,2025-03-12,2025-03-18,Standard Class,Consumer,East,Virginia,Technology,Accessories,1014.01,7,0.2,40.56
ORD-10728,2023-02-22,2023-03-01,Standard Class,Home Office,Central,Illinois,Office Supplies,Art,309.41,8,0.4,-24.75
ORD-10729,2023-06-27,2023-07-04,Standard Class,Consumer,South,Alabama,Office Supplies,Labels,28.8,4,0.3,0.29
ORD-10730,2023-05-25,2023-05-27,First Class,Consumer,Central,Texas,Office Supplies,Labels,76.69,6,0.3,0.77
ORD-10731,2024-07-21,2024-07-28,Standard Class,Consumer,Central,Texas,Office Supplies,Binders,438.77,8,0.0,122.86
ORD-10732,2024-11-11,2024-11-17,Standard Class,Consumer,South,Georgia,Office Supplies,Binders,105.92,8,0.0,29.66
ORD-10733,2023-04-15,2023-04-21,Standard Class,Home Office,Central,Illinois,Furniture,Furnishings,155.98,2,0.0,18.72
ORD-10734,2024-03-25,2024-03-27,First Class,Consumer,West,Nevada,Technology,Machines,497.58,1,0.0,109.47
ORD-10735,2023-07-05,2023-07-08,First Class,Consumer,East,New Jersey,Office Supplies,Binders,108.17,2,0.0,30.29
ORD-10736,2023-08-16,2023-08-22,Standard Class,Consumer,East,New York,Furniture,Tables,3803.96,4,0.0,456.48
ORD-10737,2024-12-15,2024-12-22,Standard Class,Consumer,South,Florida,Technology,Accessories,930.65,5,0.0,204.74
ORD-10738,2024-05-22,2024-05-29,Standard Class,Corporate,East,New Jersey,Technology,Copiers,2396.59,5,0.3,-119.83
ORD-10739,2025-04-05,2025-04-09,Second Class,Consumer,East,Virginia,Office Supplies,Paper,58.28,5,0.1,11.07
ORD-10740,2023-05-22,2023-05-28,Standard Class,Consumer,West,California,Office Supplies,Paper,117.22,5,0.2,11.72
ORD-10741,2023-02-12,2023-02-19,Standard Class,Corporate,West,California,Office Supplies,Storage,1950.99,8,0.2,195.1
ORD-10742,2025-08-12,2025-08-19,Standard Class,Home Office,West,Arizona,Office Supplies,Labels,43.62,6,0.4,-3.49
ORD-10743,2024-07-11,2024-07-14,First Class,Consumer,Central,Michigan,Office Supplies,Fasteners,80.71,7,0.0,22.6
ORD-10744,2025-12-25,2026-01-01,Standard Class,Corporate,West,California,Office Supplies,Binders,185.23,8,0.0,51.86
ORD-10745,2024-09-19,2024-09-21,First Class,Home Office,East,New York,Office Supplies,Labels,83.78,8,0.0,23.46
ORD-10746,2024-09-14,2024-09-16,First Class,Consumer,West,Oregon,Office Supplies,Binders,57.94,2,0.0,16.22
ORD-10747,2023-03-17,2023-03-24,Standard Class,Consumer,West,Oregon,Office Supplies,Labels,57.61,7,0.0,16.13
ORD-10748,2025-07-11,2025-07-17,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,219.1,1,0.3,2.19
ORD-10749,2023-07-15,2023-07-17,First Class,Corporate,South,Florida,Technology,Phones,4517.71,7,0.1,587.3
ORD-10750,2024-02-06,2024-02-13,Standard Class,Corporate,West,Oregon,Office Supplies,Binders,86.67,3,0.2,8.67
ORD-10751,2024-09-19,2024-09-26,Standard Class,Home Office,East,Virginia,Office Supplies,Storage,1011.54,6,0.4,-80.92
ORD-10752,2024-03-09,2024-03-16,Standard Class,Consumer,West,California,Technology,Phones,5882.73,7,0.0,1294.2
ORD-10753,2024-09-14,2024-09-20,Standard Class,Consumer,South,Florida,Furniture,Tables,5165.69,6,0.15,-77.49
ORD-10754,2023-12-28,2023-12-30,First Class,Consumer,East,Pennsylvania,Office Supplies,Art,34.08,6,0.0,9.54
ORD-10755,2024-10-25,2024-10-29,Second Class,Corporate,West,California,Office Supplies,Art,80.59,4,0.0,22.57
ORD-10756,2025-09-15,2025-09-22,Standard Class,Consumer,Central,Ohio,Technology,Phones,3338.96,4,0.1,434.06
ORD-10757,2025-12-17,2025-12-23,Standard Class,Home Office,Central,Texas,Technology,Accessories,506.19,4,0.0,111.36
ORD-10758,2025-12-15,2025-12-20,Second Class,Consumer,West,Arizona,Technology,Machines,10637.62,5,0.1,1382.89
ORD-10759,2024-03-17,2024-03-22,Second Class,Consumer,South,Florida,Furniture,Bookcases,869.46,4,0.2,-52.17
ORD-10760,2023-03-27,2023-04-03,Standard Class,Consumer,East,New York,Office Supplies,Paper,92.66,6,0.1,17.61
ORD-10761,2023-06-29,2023-07-04,Second Class,Corporate,South,Alabama,Furniture,Tables,4195.07,5,0.2,-251.7
ORD-10762,2024-02-16,2024-02-18,First Class,Corporate,South,North Carolina,Office Supplies,Labels,52.48,4,0.15,7.61
ORD-10763,2025-07-22,2025-07-25,First Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,46.16,5,0.2,4.62
ORD-10764,2023-01-13,2023-01-17,Second Class,Corporate,South,Alabama,Furniture,Furnishings,170.91,6,0.0,20.51
ORD-10765,2023-12-22,2023-12-29,Standard Class,Corporate,South,North Carolina,Furniture,Bookcases,5563.42,8,0.1,166.9
ORD-10766,2024-03-08,2024-03-11,First Class,Consumer,East,Massachusetts,Office Supplies,Paper,47.72,3,0.1,9.07
ORD-10767,2023-09-28,2023-10-03,Second Class,Consumer,Central,Ohio,Office Supplies,Storage,144.6,1,0.0,40.49
ORD-10768,2025-06-05,2025-06-11,Standard Class,Consumer,West,Oregon,Office Supplies,Fasteners,69.14,3,0.0,19.36
ORD-10769,2025-03-05,2025-03-11,Standard Class,Corporate,East,Massachusetts,Furniture,Furnishings,119.86,6,0.0,14.38
ORD-10770,2023-03-14,2023-03-17,First Class,Home Office,West,California,Technology,Machines,5713.27,4,0.0,1256.92
ORD-10771,2025-06-17,2025-06-24,Standard Class,Corporate,West,Washington,Office Supplies,Paper,123.79,7,0.0,34.66
ORD-10772,2025-01-03,2025-01-03,Same Day,Corporate,South,Georgia,Office Supplies,Art,70.85,3,0.2,7.08
ORD-10773,2023-07-06,2023-07-13,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,486.09,6,0.15,70.48
ORD-10774,2024-07-21,2024-07-27,Standard Class,Corporate,West,Washington,Office Supplies,Fasteners,124.75,6,0.0,34.93
ORD-10775,2025-08-24,2025-08-31,Standard Class,Consumer,West,Oregon,Office Supplies,Labels,34.17,8,0.15,4.95
ORD-10776,2024-04-05,2024-04-11,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Binders,225.26,6,0.0,63.07
ORD-10777,2025-06-20,2025-06-26,Standard Class,Consumer,South,Alabama,Office Supplies,Binders,57.06,1,0.0,15.98
ORD-10778,2024-02-24,2024-02-24,Same Day,Consumer,West,California,Furniture,Furnishings,117.73,2,0.15,-1.77
ORD-10779,2024-02-21,2024-02-28,Standard Class,Consumer,South,Tennessee,Office Supplies,Paper,48.62,2,0.0,13.61
ORD-10780,2024-08-23,2024-08-24,Same Day,Consumer,West,Nevada,Furniture,Chairs,1138.87,8,0.4,-273.33
ORD-10781,2025-09-27,2025-10-03,Standard Class,Consumer,Central,Ohio,Office Supplies,Storage,297.55,7,0.0,83.31
ORD-10782,2023-04-22,2023-04-23,Same Day,Consumer,South,Alabama,Office Supplies,Art,100.78,7,0.4,-8.06
ORD-10783,2025-03-24,2025-03-30,Standard Class,Corporate,East,New York,Office Supplies,Fasteners,140.3,8,0.4,-11.22
ORD-10784,2024-05-18,2024-05-23,Second Class,Consumer,West,Arizona,Technology,Phones,4614.48,7,0.3,-230.72
ORD-10785,2024-04-08,2024-04-15,Standard Class,Consumer,East,Massachusetts,Office Supplies,Labels,54.39,5,0.1,10.33
ORD-10786,2025-10-08,2025-10-14,Standard Class,Corporate,Central,Illinois,Office Supplies,Binders,143.94,8,0.1,27.35
ORD-10787,2025-02-04,2025-02-11,Standard Class,Corporate,Central,Texas,Office Supplies,Labels,24.2,2,0.15,3.51
ORD-10788,2023-05-14,2023-05-20,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Labels,9.33,3,0.0,2.61
ORD-10789,2025-04-05,2025-04-12,Standard Class,Corporate,West,Washington,Office Supplies,Fasteners,41.45,4,0.1,7.88
ORD-10790,2025-12-26,2026-01-01,Standard Class,Consumer,West,California,Office Supplies,Binders,250.16,5,0.15,36.27
ORD-10791,2024-08-13,2024-08-19,Standard Class,Corporate,West,Washington,Furniture,Furnishings,204.63,3,0.1,6.14
ORD-10792,2024-05-06,2024-05-10,Second Class,Corporate,Central,Illinois,Office Supplies,Storage,124.37,2,0.0,34.82
ORD-10793,2024-02-21,2024-02-28,Standard Class,Home Office,South,Alabama,Furniture,Bookcases,2006.38,4,0.1,60.19
ORD-10794,2023-10-21,2023-10-28,Standard Class,Corporate,Central,Wisconsin,Technology,Accessories,111.92,1,0.1,14.55
ORD-10795,2023-11-30,2023-12-04,Second Class,Home Office,East,Virginia,Office Supplies,Labels,46.61,6,0.1,8.86
ORD-10796,2025-03-07,2025-03-13,Standard Class,Consumer,South,Tennessee,Technology,Accessories,1177.9,7,0.0,259.14
ORD-10797,2024-07-17,2024-07-22,Second Class,Corporate,West,California,Technology,Copiers,2430.62,7,0.0,534.74
ORD-10798,2024-12-03,2024-12-10,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,394.8,8,0.1,75.01
ORD-10799,2023-05-12,2023-05-19,Standard Class,Home Office,Central,Michigan,Furniture,Bookcases,3134.47,5,0.15,-47.02
ORD-10800,2023-10-16,2023-10-23,Standard Class,Consumer,South,Florida,Technology,Copiers,9907.02,8,0.15,842.1
ORD-10801,2025-04-12,2025-04-13,Same Day,Consumer,South,Alabama,Office Supplies,Paper,100.62,4,0.1,19.12
ORD-10802,2024-02-12,2024-02-18,Standard Class,Consumer,Central,Michigan,Office Supplies,Paper,37.74,3,0.2,3.77
ORD-10803,2025-09-23,2025-09-29,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Labels,64.81,4,0.2,6.48
ORD-10804,2024-04-30,2024-05-05,Second Class,Consumer,East,New York,Technology,Machines,2891.74,1,0.2,115.67
ORD-10805,2024-02-15,2024-02-21,Standard Class,Consumer,South,North Carolina,Office Supplies,Binders,194.72,5,0.15,28.23
ORD-10806,2023-12-10,2023-12-17,Standard Class,Home Office,West,Washington,Office Supplies,Binders,98.41,5,0.3,0.98
ORD-10807,2024-08-02,2024-08-08,Standard Class,Consumer,West,Nevada,Office Supplies,Fasteners,146.04,8,0.0,40.89
ORD-10808,2023-09-30,2023-10-05,Second Class,Home Office,South,North Carolina,Office Supplies,Labels,14.96,1,0.0,4.19
ORD-10809,2024-11-19,2024-11-24,Second Class,Home Office,Central,Illinois,Office Supplies,Binders,152.64,3,0.3,1.53
ORD-10810,2024-09-14,2024-09-21,Standard Class,Consumer,South,Alabama,Office Supplies,Storage,303.18,5,0.0,84.89
ORD-10811,2025-03-30,2025-04-05,Standard Class,Consumer,South,Florida,Furniture,Bookcases,3673.99,6,0.0,440.88
ORD-10812,2023-02-02,2023-02-02,Same Day,Home Office,East,New York,Furniture,Furnishings,89.22,1,0.2,-5.35
ORD-10813,2023-03-08,2023-03-14,Standard Class,Consumer,Central,Michigan,Furniture,Tables,663.04,1,0.1,19.89
ORD-10814,2023-11-13,2023-11-20,Standard Class,Corporate,Central,Illinois,Furniture,Bookcases,685.89,1,0.1,20.58
ORD-10815,2025-12-18,2025-12-22,Second Class,Consumer,Central,Michigan,Office Supplies,Paper,41.89,6,0.1,7.96
ORD-10816,2023-03-10,2023-03-14,Second Class,Consumer,Central,Michigan,Furniture,Chairs,799.58,8,0.2,-47.97
ORD-10817,2023-02-16,2023-02-21,Second Class,Consumer,East,New York,Technology,Phones,1704.92,5,0.0,375.08
ORD-10818,2024-08-01,2024-08-07,Standard Class,Corporate,South,Georgia,Office Supplies,Labels,7.25,1,0.0,2.03
ORD-10819,2023-11-26,2023-12-01,Second Class,Consumer,Central,Ohio,Office Supplies,Binders,307.09,8,0.2,30.71
ORD-10820,2024-04-25,2024-05-02,Standard Class,Home Office,South,North Carolina,Furniture,Tables,1170.3,2,0.3,-175.54
ORD-10821,2025-06-18,2025-06-23,Second Class,Corporate,Central,Wisconsin,Office Supplies,Art,98.56,3,0.1,18.73
ORD-10822,2025-11-16,2025-11-23,Standard Class,Consumer,East,New York,Office Supplies,Fasteners,107.68,7,0.4,-8.61
ORD-10823,2024-03-25,2024-04-01,Standard Class,Corporate,South,Alabama,Office Supplies,Binders,19.83,6,0.1,3.77
ORD-10824,2025-06-16,2025-06-23,Standard Class,Corporate,West,Oregon,Office Supplies,Fasteners,41.97,8,0.0,11.75
ORD-10825,2025-09-12,2025-09-18,Standard Class,Home Office,South,Alabama,Office Supplies,Fasteners,22.95,4,0.0,6.43
ORD-10826,2024-10-10,2024-10-17,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,111.51,4,0.0,31.22
ORD-10827,2024-08-14,2024-08-20,Standard Class,Corporate,West,Nevada,Office Supplies,Binders,319.55,6,0.1,60.71
ORD-10828,2023-10-30,2023-11-03,Second Class,Consumer,West,Arizona,Office Supplies,Binders,198.52,6,0.0,55.59
ORD-10829,2024-11-05,2024-11-11,Standard Class,Home Office,East,Virginia,Technology,Accessories,44.67,3,0.15,3.8
ORD-10830,2024-06-16,2024-06-22,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Fasteners,67.14,6,0.3,0.67
ORD-10831,2025-09-09,2025-09-16,Standard Class,Consumer,East,Virginia,Office Supplies,Art,48.48,4,0.4,-3.88
ORD-10832,2023-02-13,2023-02-19,Standard Class,Home Office,West,Arizona,Furniture,Bookcases,2779.57,4,0.3,-416.94
ORD-10833,2025-06-16,2025-06-20,Second Class,Consumer,West,California,Office Supplies,Binders,80.53,5,0.1,15.3
ORD-10834,2024-06-30,2024-07-06,Standard Class,Corporate,Central,Ohio,Office Supplies,Paper,54.1,3,0.3,0.54
ORD-10835,2023-01-01,2023-01-07,Standard Class,Consumer,East,New York,Furniture,Tables,2199.08,6,0.1,65.97
ORD-10836,2024-12-17,2024-12-24,Standard Class,Consumer,Central,Texas,Office Supplies,Labels,6.42,2,0.15,0.93
ORD-10837,2024-11-07,2024-11-14,Standard Class,Consumer,West,Washington,Office Supplies,Binders,69.02,4,0.0,19.33
ORD-10838,2025-01-01,2025-01-04,First Class,Corporate,Central,Wisconsin,Office Supplies,Paper,12.99,4,0.1,2.47
ORD-10839,2025-10-23,2025-10-29,Standard Class,Consumer,West,Washington,Furniture,Furnishings,830.96,7,0.4,-199.43
ORD-10840,2025-11-06,2025-11-13,Standard Class,Corporate,East,Virginia,Office Supplies,Art,39.12,2,0.1,7.43
ORD-10841,2025-01-28,2025-02-03,Standard Class,Home Office,South,Alabama,Office Supplies,Labels,73.62,8,0.2,7.36
ORD-10842,2023-02-24,2023-02-28,Second Class,Home Office,East,New Jersey,Office Supplies,Labels,35.86,2,0.0,10.04
ORD-10843,2023-05-19,2023-05-25,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,66.68,3,0.15,9.67
ORD-10844,2024-01-31,2024-02-04,Second Class,Corporate,East,New York,Office Supplies,Labels,16.19,4,0.0,4.53
ORD-10845,2024-04-12,2024-04-19,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,184.2,7,0.0,51.58
ORD-10846,2024-04-08,2024-04-15,Standard Class,Home Office,Central,Wisconsin,Office Supplies,Storage,686.22,5,0.5,-116.66
ORD-10847,2025-08-27,2025-09-02,Standard Class,Corporate,East,Pennsylvania,Furniture,Furnishings,178.33,6,0.5,-58.85
ORD-10848,2023-04-05,2023-04-12,Standard Class,Home Office,Central,Illinois,Office Supplies,Fasteners,157.9,7,0.3,1.58
ORD-10849,2023-05-13,2023-05-15,First Class,Consumer,South,North Carolina,Office Supplies,Art,314.93,8,0.1,59.84
ORD-10850,2023-10-26,2023-10-28,First Class,Consumer,East,Virginia,Technology,Accessories,177.75,3,0.3,-8.89
ORD-10851,2024-02-15,2024-02-22,Standard Class,Consumer,West,California,Office Supplies,Fasteners,33.04,5,0.2,3.3
ORD-10852,2024-12-16,2024-12-18,First Class,Consumer,East,Pennsylvania,Office Supplies,Labels,26.79,6,0.0,7.5
ORD-10853,2023-08-09,2023-08-13,Second Class,Home Office,East,New York,Office Supplies,Binders,43.2,1,0.2,4.32
ORD-10854,2024-08-12,2024-08-19,Standard Class,Consumer,South,Florida,Technology,Machines,6425.48,3,0.0,1413.61
ORD-10855,2025-11-10,2025-11-15,Second Class,Consumer,South,Tennessee,Office Supplies,Paper,148.13,6,0.1,28.14
ORD-10856,2023-05-05,2023-05-12,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,566.99,5,0.0,158.76
ORD-10857,2023-03-23,2023-03-28,Second Class,Consumer,South,North Carolina,Office Supplies,Labels,88.7,5,0.0,24.84
ORD-10858,2023-03-03,2023-03-09,Standard Class,Corporate,South,Georgia,Office Supplies,Paper,28.74,7,0.0,8.05
ORD-10859,2023-01-01,2023-01-05,Second Class,Consumer,Central,Ohio,Office Supplies,Storage,483.24,8,0.3,4.83
ORD-10860,2025-11-10,2025-11-16,Standard Class,Corporate,East,Massachusetts,Technology,Copiers,7508.03,6,0.0,1651.77
ORD-10861,2025-03-04,2025-03-11,Standard Class,Consumer,West,Washington,Office Supplies,Paper,28.51,3,0.1,5.42
ORD-10862,2023-10-19,2023-10-23,Second Class,Consumer,Central,Texas,Office Supplies,Paper,112.86,7,0.0,31.6
ORD-10863,2024-02-14,2024-02-18,Second Class,Home Office,Central,Ohio,Furniture,Furnishings,217.8,5,0.1,6.53
ORD-10864,2025-01-16,2025-01-23,Standard Class,Consumer,East,New Jersey,Office Supplies,Binders,34.22,2,0.5,-5.82
ORD-10865,2024-03-02,2024-03-09,Standard Class,Consumer,South,Georgia,Office Supplies,Labels,28.65,2,0.0,8.02
